arm,component,scenario_id,replicate,seed,d_active,M,K,marginal,tau,interaction_count,delta_eta,n_train,encoder,bucket_width,width_label,reference_log_gap,reference_brier_gap,production_log_gap,production_brier_gap,log_identity_error,brier_identity_error,prod_ref_log_abs_diff,prod_ref_brier_abs_diff,production_self_identity_error_log,production_self_identity_error_brier,fiber_count,stored_fiber_count,fiber_count_match,stored_representation_loss_log_mc,stored_representation_loss_brier_mc,stored_mcse_log,stored_mcse_brier,stored_abs_diff_log_mc,stored_abs_diff_brier_mc,stored_mc_tolerance_log,stored_mc_tolerance_brier,stored_mc_within_tolerance,recomputed_fiber_fingerprint,stored_fiber_fingerprint,fiber_fingerprint_match,tolerance,within_tolerance,injected_defect,status,notes
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,onehot,,,0.0,0.0,-1.1102230246251565e-16,0.0,6.856273002842149e-18,3.4414659439200406e-34,1.1102230246251565e-16,0.0,1.1787857546535781e-16,3.44146594392004e-34,64,64,1,0.0,0.0,8.27583144526833e-20,0.0,1.1102230246251565e-16,0.0,1.00000000049655e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,count,,,0.0,0.0,-1.1102230246251565e-16,0.0,6.856273002842149e-18,3.4414659439200406e-34,1.1102230246251565e-16,0.0,1.1787857546535781e-16,3.44146594392004e-34,64,64,1,0.0,0.0,8.27583144526833e-20,0.0,1.1102230246251565e-16,0.0,1.00000000049655e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,hash_column,10,B0,0.0029902648441894053,0.0014782622025833192,0.00299026484418885,0.001478262202582653,7.038640503775895e-16,6.615801656506548e-16,5.551115123125783e-16,6.661338147750939e-16,1.5222198501696482e-16,4.7704895589362195e-18,240,240,1,0.0029953555461932,0.0014807227864454,2.6448388393004856e-05,1.3102285718498724e-05,5.090702004349745e-06,2.4605838627469144e-06,0.00015869133035802913,7.861471431099234e-05,1,5b594384085afae80cb1cab187c36bd5,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,hash_column,20,B1,0.0022253135789881417,0.0010990715329777245,0.0022253135789878087,0.0010990715329771694,3.5128150388530344e-16,5.707240235963695e-16,3.3306690738754696e-16,5.551115123125783e-16,2.0816681711721685e-17,1.431146867680866e-17,363,363,1,0.0022402587295512,0.0011065174083252,2.1855011217256728e-05,1.0826481575903385e-05,1.4945150563391331e-05,7.445875348030626e-06,0.00013113106730354036,6.495988945542031e-05,1,3d2825b7d92099ed8ceb9ba050d5d390,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,hash_column,40,B2,0.0015970525050887918,0.000788001215002887,0.0015970525050881257,0.0007880012150025539,8.018759267702791e-16,3.1138286393783687e-16,6.661338147750939e-16,3.3306690738754696e-16,1.3747683547116196e-16,2.190088388420719e-17,768,768,1,0.0015839583203923,0.0007814946729517,1.331639592884388e-05,6.576642448951057e-06,1.3094184695825644e-05,6.506542050853945e-06,7.989937557306328e-05,3.9460854693706344e-05,1,3cf89093468c271e1bf273e2d0b3e30c,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,hash_shared,10,B0,0.006498182890442017,0.003223311348985486,0.006498182890441462,0.0032233113489848753,6.349087922075114e-16,5.915407053080912e-16,5.551115123125783e-16,6.106226635438361e-16,7.806255641895632e-17,1.474514954580286e-17,56,56,1,0.0065636446833811,0.0032559198675819,3.6207727552178274e-05,1.7957723332321463e-05,6.54617929396386e-05,3.260851859702464e-05,0.00021724736531306965,0.00010774733999392877,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,hash_shared,20,B1,0.006498182890442017,0.003223311348985486,0.006498182890441351,0.003223311348984903,6.349087922075114e-16,5.915407053080912e-16,6.661338147750939e-16,5.828670879282072e-16,3.2959746043559335e-17,1.3010426069826053e-17,56,56,1,0.0065636446833811,0.0032559198675819,3.6207727552178274e-05,1.7957723332321463e-05,6.546179293974962e-05,3.2608518596996885e-05,0.00021724736531306965,0.00010774733999392877,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,hash_shared,40,B2,0.006498182890442017,0.003223311348985486,0.006498182890441351,0.0032233113489848753,6.349087922075114e-16,5.915407053080912e-16,6.661338147750939e-16,6.106226635438361e-16,3.2959746043559335e-17,1.431146867680866e-17,56,56,1,0.0065636446833811,0.0032559198675819,3.6207727552178274e-05,1.7957723332321463e-05,6.546179293974962e-05,3.260851859702464e-05,0.00021724736531306965,0.00010774733999392877,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,target,,,0.0,0.0,0.0,0.0,6.856273002842149e-18,3.4414659439200406e-34,0.0,0.0,6.856273002842148e-18,3.4414659439200406e-34,64,64,1,0.0,0.0,8.27583144526833e-20,0.0,0.0,0.0,1.00000000049655e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,woe,,,0.0,0.0,0.0,0.0,6.856273002842149e-18,3.4414659439200406e-34,0.0,0.0,6.856273002842148e-18,3.4414659439200406e-34,64,64,1,0.0,0.0,8.27583144526833e-20,0.0,0.0,0.0,1.00000000049655e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,ordered_catboost_sim,,,0.0,0.0,0.0,0.0,6.856273002842149e-18,3.4414659439200406e-34,0.0,0.0,6.856273002842148e-18,3.4414659439200406e-34,64,64,1,0.0,0.0,8.27583144526833e-20,0.0,0.0,0.0,1.00000000049655e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0028,28,238864028,3,5,4,zipf,0.5,0,0.1,5000,homals,,,0.0,0.0,0.0,0.0,6.856273002842149e-18,3.4414659439200406e-34,0.0,0.0,6.856273002842148e-18,3.44146594392004e-34,64,64,1,0.0,0.0,8.27583144526833e-20,0.0,0.0,0.0,1.00000000049655e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,label,,,0.0,0.0,0.0,0.0,1.221956523302653e-18,7.920823089426291e-34,0.0,0.0,1.2219565233026528e-18,7.920823089426293e-34,64,64,1,0.0,0.0,1.0389103318298681e-19,0.0,0.0,0.0,1.0000000006233462e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,onehot,,,0.0,0.0,0.0,0.0,1.221956523302653e-18,7.920823089426291e-34,0.0,0.0,1.2219565233026528e-18,7.920823089426293e-34,64,64,1,0.0,0.0,1.0389103318298681e-19,0.0,0.0,0.0,1.0000000006233462e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,count,,,0.0,0.0,0.0,0.0,1.221956523302653e-18,7.920823089426291e-34,0.0,0.0,1.2219565233026528e-18,7.920823089426293e-34,64,64,1,0.0,0.0,1.0389103318298681e-19,0.0,0.0,0.0,1.0000000006233462e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,hash_column,10,B0,0.0019154977362871861,0.0008552955861225175,0.0019154977362859649,0.0008552955861228229,1.420521686390508e-15,3.376205565119861e-16,1.2212453270876722e-15,3.0531133177191805e-16,2.0036056147532122e-16,3.187554387107383e-17,240,240,1,0.0019078392649857,0.0008507652419694,1.7610176660900693e-05,7.74485377400862e-06,7.658471300264888e-06,4.530344153422868e-06,0.00010566205996540416,4.647012264405172e-05,1,5b594384085afae80cb1cab187c36bd5,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,hash_column,20,B1,0.000638114459467376,0.00028628497899060856,0.0006381144594662658,0.0002862849789907751,1.2395683438026772e-15,1.8821749714348357e-16,1.1102230246251565e-15,1.6653345369377348e-16,1.2923689896027213e-16,2.179246366695864e-17,363,363,1,0.0006320729433334,0.0002832886129628,7.537496399821119e-06,3.3312917695566293e-06,6.041516132865754e-06,2.9963660279750835e-06,4.522597839892672e-05,1.9988750617339774e-05,1,3d2825b7d92099ed8ceb9ba050d5d390,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,hash_column,40,B2,8.833929261664597e-05,4.015230468151776e-05,8.833929261509166e-05,4.015230468176756e-05,1.6795782429787631e-15,2.6836036648089645e-16,1.5543122344752192e-15,2.498001805406602e-16,1.2502206301473473e-16,1.8458541986565713e-17,768,768,1,8.850708039653821e-05,4.0230126884560624e-05,7.408110653449886e-07,3.3596472847578714e-07,1.6778778144654893e-07,7.782220279306529e-08,4.445866392069931e-06,2.016788370854723e-06,1,3cf89093468c271e1bf273e2d0b3e30c,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,hash_shared,10,B0,0.03866705215450561,0.018739194194660885,0.038667052154503834,0.01873919419466108,1.9567680809018384e-15,2.7755575615628914e-16,1.7763568394002505e-15,1.942890293094024e-16,1.6653345369377348e-16,2.0816681711721685e-17,56,56,1,0.0388335846395735,0.0188173774668481,0.0001959396399075,9.51482373962202e-05,0.00016653248506966895,7.818327218702195e-05,0.0011756388394449997,0.0005708904243773213,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,hash_shared,20,B1,0.03866705215450561,0.018739194194660885,0.038667052154503834,0.01873919419466108,1.9567680809018384e-15,2.7755575615628914e-16,1.7763568394002505e-15,1.942890293094024e-16,1.6653345369377348e-16,2.0816681711721685e-17,56,56,1,0.0388335846395735,0.0188173774668481,0.0001959396399075,9.51482373962202e-05,0.00016653248506966895,7.818327218702195e-05,0.0011756388394449997,0.0005708904243773213,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,hash_shared,40,B2,0.03866705215450561,0.018739194194660885,0.038667052154503834,0.018739194194661052,1.9567680809018384e-15,2.7755575615628914e-16,1.7763568394002505e-15,1.6653345369377348e-16,1.6653345369377348e-16,4.85722573273506e-17,56,56,1,0.0388335846395735,0.0188173774668481,0.0001959396399075,9.51482373962202e-05,0.00016653248506966895,7.818327218704971e-05,0.0011756388394449997,0.0005708904243773213,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,target,,,0.0,0.0,0.0,0.0,1.221956523302653e-18,7.920823089426291e-34,0.0,0.0,1.2219565233026528e-18,7.920823089426291e-34,64,64,1,0.0,0.0,1.0389103318298681e-19,0.0,0.0,0.0,1.0000000006233462e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,woe,,,0.0,0.0,0.0,0.0,1.221956523302653e-18,7.920823089426291e-34,0.0,0.0,1.2219565233026528e-18,7.920823089426291e-34,64,64,1,0.0,0.0,1.0389103318298681e-19,0.0,0.0,0.0,1.0000000006233462e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,ordered_catboost_sim,,,0.0,0.0,0.0,0.0,1.221956523302653e-18,7.920823089426291e-34,0.0,0.0,1.2219565233026528e-18,7.920823089426291e-34,64,64,1,0.0,0.0,1.0389103318298681e-19,0.0,0.0,0.0,1.0000000006233462e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0029,29,238864029,3,5,4,zipf,0.5,0,0.3,500,homals,,,0.0,0.0,0.0,2.7755575615628914e-17,1.221956523302653e-18,7.920823089426291e-34,0.0,2.7755575615628914e-17,1.2219565233026528e-18,2.7755575615628914e-17,64,64,1,0.0,0.0,1.0389103318298681e-19,0.0,0.0,2.7755575615628914e-17,1.0000000006233462e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,label,,,0.0,0.0,0.0,0.0,5.5644002946063715e-18,2.3324654536421623e-34,0.0,0.0,5.564400294606372e-18,2.3324654536421623e-34,64,64,1,0.0,0.0,2.7778671985605515e-20,0.0,0.0,0.0,1.000000000166672e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,onehot,,,0.0,0.0,0.0,0.0,5.5644002946063715e-18,2.3324654536421623e-34,0.0,0.0,5.564400294606372e-18,2.3324654536421623e-34,64,64,1,0.0,0.0,2.7778671985605515e-20,0.0,0.0,0.0,1.000000000166672e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,count,,,0.0,0.0,0.0,0.0,5.5644002946063715e-18,2.3324654536421623e-34,0.0,0.0,5.564400294606372e-18,2.3324654536421623e-34,64,64,1,0.0,0.0,2.7778671985605515e-20,0.0,0.0,0.0,1.000000000166672e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,hash_column,10,B0,0.005476518161648736,0.0025398114947618178,0.005476518161649402,0.0025398114947627337,6.600622826091751e-16,8.968520370800093e-16,6.661338147750939e-16,9.159339953157541e-16,0.0,1.7780915628762273e-17,240,240,1,0.005393824094382,0.0024967617995059,5.9722167195864984e-05,2.819182841191838e-05,8.269406726740206e-05,4.304969525683374e-05,0.0003583340031751899,0.00016915197047151026,1,5b594384085afae80cb1cab187c36bd5,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,hash_column,20,B1,0.0012544111786196854,0.0005914963782850391,0.0012544111786196854,0.0005914963782859273,7.958043946043603e-17,8.765774564545303e-16,0.0,8.881784197001252e-16,7.827939685345342e-17,1.0299920638612292e-17,363,363,1,0.0011779278830065,0.0005546396229519,3.29138659814889e-05,1.5705765981701234e-05,7.648329561318543e-05,3.6856755334027246e-05,0.00019748419588893338,9.423559589020741e-05,1,3d2825b7d92099ed8ceb9ba050d5d390,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,hash_column,40,B2,4.441104168861898e-07,1.9605320522586567e-07,4.44110416220056e-07,1.9605320550342142e-07,6.108364334838994e-16,2.6370745568295097e-16,6.661338147750939e-16,2.7755575615628914e-16,5.529716953295771e-17,1.3848300473338166e-17,768,768,1,4.421731908399451e-07,1.951649781228859e-07,3.7394219236461705e-09,1.648370599280055e-09,1.937225380110874e-09,8.882273805355112e-10,2.3436531541877022e-08,1.0890223595680331e-08,1,3cf89093468c271e1bf273e2d0b3e30c,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,hash_shared,10,B0,0.04027445672898855,0.019213652138513337,0.04027445672898966,0.01921365213851428,1.2004286453759505e-15,9.194034422677078e-16,1.1102230246251565e-15,9.43689570931383e-16,5.551115123125783e-17,3.8163916471489756e-17,56,56,1,0.0406351139648293,0.0193779889191437,0.0002379435908927,0.0001122593702615,0.0003606572358396398,0.00016433678062941978,0.0014276625453562,0.000673557221569,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,hash_shared,20,B1,0.04027445672898855,0.019213652138513337,0.04027445672898966,0.01921365213851428,1.2004286453759505e-15,9.194034422677078e-16,1.1102230246251565e-15,9.43689570931383e-16,5.551115123125783e-17,3.8163916471489756e-17,56,56,1,0.0406351139648293,0.0193779889191437,0.0002379435908927,0.0001122593702615,0.0003606572358396398,0.00016433678062941978,0.0014276625453562,0.000673557221569,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,hash_shared,40,B2,0.04027445672898855,0.019213652138513337,0.04027445672898955,0.01921365213851428,1.2004286453759505e-15,9.194034422677078e-16,9.992007221626409e-16,9.43689570931383e-16,1.6653345369377348e-16,3.8163916471489756e-17,56,56,1,0.0406351139648293,0.0193779889191437,0.0002379435908927,0.0001122593702615,0.00036065723583975084,0.00016433678062941978,0.0014276625453562,0.000673557221569,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,target,,,0.0,0.0,-1.1102230246251565e-16,-2.7755575615628914e-17,5.5644002946063715e-18,2.3324654536421623e-34,1.1102230246251565e-16,2.7755575615628914e-17,1.1658670275712203e-16,2.7755575615628914e-17,64,64,1,0.0,0.0,2.7778671985605515e-20,0.0,1.1102230246251565e-16,2.7755575615628914e-17,1.000000000166672e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,woe,,,0.0,0.0,-1.1102230246251565e-16,-2.7755575615628914e-17,5.5644002946063715e-18,2.3324654536421623e-34,1.1102230246251565e-16,2.7755575615628914e-17,1.1658670275712203e-16,2.7755575615628914e-17,64,64,1,0.0,0.0,2.7778671985605515e-20,0.0,1.1102230246251565e-16,2.7755575615628914e-17,1.000000000166672e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,ordered_catboost_sim,,,0.0,0.0,-1.1102230246251565e-16,-2.7755575615628914e-17,5.5644002946063715e-18,2.3324654536421623e-34,1.1102230246251565e-16,2.7755575615628914e-17,1.1658670275712203e-16,2.7755575615628914e-17,64,64,1,0.0,0.0,2.7778671985605515e-20,0.0,1.1102230246251565e-16,2.7755575615628914e-17,1.000000000166672e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0030,30,238864030,3,5,4,zipf,0.5,0,0.3,5000,homals,,,0.0,0.0,-1.1102230246251565e-16,-2.7755575615628914e-17,5.5644002946063715e-18,2.3324654536421623e-34,1.1102230246251565e-16,2.7755575615628914e-17,1.1658670275712203e-16,2.7755575615628914e-17,64,64,1,0.0,0.0,2.7778671985605515e-20,0.0,1.1102230246251565e-16,2.7755575615628914e-17,1.000000000166672e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,label,,,0.0,0.0,0.0,0.0,7.391468196700504e-18,3.118853614730488e-34,0.0,0.0,7.391468196700504e-18,3.1188536147304883e-34,64,64,1,0.0,0.0,1.3248140428689931e-19,0.0,0.0,0.0,1.0000000007948886e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,onehot,,,0.0,0.0,0.0,0.0,7.391468196700504e-18,3.118853614730488e-34,0.0,0.0,7.391468196700504e-18,3.1188536147304883e-34,64,64,1,0.0,0.0,1.3248140428689931e-19,0.0,0.0,0.0,1.0000000007948886e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,count,,,0.0,0.0,0.0,0.0,7.391468196700504e-18,3.118853614730488e-34,0.0,0.0,7.391468196700504e-18,3.1188536147304883e-34,64,64,1,0.0,0.0,1.3248140428689931e-19,0.0,0.0,0.0,1.0000000007948886e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,hash_column,10,B0,0.009451652476779482,0.0046511886195701735,0.009451652476778927,0.00465118861956948,6.643990912991171e-16,7.398595625041082e-16,5.551115123125783e-16,6.938893903907228e-16,1.1622647289044608e-16,4.5102810375396984e-17,240,240,1,0.0093913645980977,0.0046213706428907,4.8646927601172965e-05,2.3709778512113993e-05,6.0287878681225884e-05,2.981797667877921e-05,0.0002918825656070378,0.00014225967107268393,1,5b594384085afae80cb1cab187c36bd5,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,hash_column,20,B1,0.008398445449376624,0.004151184867547564,0.00839844544937618,0.004151184867546676,6.019490461639521e-16,8.656270145124267e-16,4.440892098500626e-16,8.881784197001252e-16,1.457167719820518e-16,2.949029909160572e-17,363,363,1,0.0083235019347176,0.0041148642943867,4.872767762662891e-05,2.3955262408065e-05,7.494351465857883e-05,3.6320573159975486e-05,0.00029236706575977347,0.00014373257444839,1,3d2825b7d92099ed8ceb9ba050d5d390,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,hash_column,40,B2,0.0018125275085379977,0.0008842012896925211,0.0018125275085372206,0.0008842012896918827,9.100793035843324e-16,6.475939576255918e-16,7.771561172376096e-16,6.38378239159465e-16,1.3292318634672284e-16,8.998878031629687e-18,768,768,1,0.0017617033828319,0.0008593702422881,2.651157392655724e-05,1.2848709507544052e-05,5.0824125705320597e-05,2.483104740378273e-05,0.00015907044355934342,7.709325704526432e-05,1,3cf89093468c271e1bf273e2d0b3e30c,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,hash_shared,10,B0,0.010302641063277496,0.005068245795443849,0.010302641063277052,0.005068245795442905,4.85722573273506e-16,9.43689570931383e-16,4.440892098500626e-16,9.43689570931383e-16,4.5102810375396984e-17,8.673617379884035e-18,56,56,1,0.010268222029141,0.0050522803408704,6.0649914833836345e-05,2.921758655646225e-05,3.44190341360507e-05,1.5965454572505235e-05,0.0003639004890030181,0.00017530651933877347,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,hash_shared,20,B1,0.010302641063277496,0.005068245795443849,0.010302641063277163,0.005068245795442905,4.85722573273506e-16,9.43689570931383e-16,3.3306690738754696e-16,9.43689570931383e-16,1.5612511283791264e-16,9.540979117872439e-18,56,56,1,0.010268222029141,0.0050522803408704,6.0649914833836345e-05,2.921758655646225e-05,3.441903413616172e-05,1.5965454572505235e-05,0.0003639004890030181,0.00017530651933877347,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,hash_shared,40,B2,0.010302641063277496,0.005068245795443849,0.010302641063277052,0.005068245795442877,4.85722573273506e-16,9.43689570931383e-16,4.440892098500626e-16,9.71445146547012e-16,4.5102810375396984e-17,3.642919299551295e-17,56,56,1,0.010268222029141,0.0050522803408704,6.0649914833836345e-05,2.921758655646225e-05,3.44190341360507e-05,1.596545457247748e-05,0.0003639004890030181,0.00017530651933877347,1,f3f5ad342e8943d339602bddd5233506,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,target,,,0.0,0.0,0.0,-2.7755575615628914e-17,7.391468196700504e-18,3.118853614730488e-34,0.0,2.7755575615628914e-17,7.391468196700504e-18,2.7755575615628914e-17,64,64,1,0.0,0.0,1.3248140428689931e-19,0.0,0.0,2.7755575615628914e-17,1.0000000007948886e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,woe,,,0.0,0.0,0.0,-2.7755575615628914e-17,7.391468196700504e-18,3.118853614730488e-34,0.0,2.7755575615628914e-17,7.391468196700504e-18,2.7755575615628914e-17,64,64,1,0.0,0.0,1.3248140428689931e-19,0.0,0.0,2.7755575615628914e-17,1.0000000007948886e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,ordered_catboost_sim,,,0.0,0.0,0.0,-2.7755575615628914e-17,7.391468196700504e-18,3.118853614730488e-34,0.0,2.7755575615628914e-17,7.391468196700504e-18,2.7755575615628914e-17,64,64,1,0.0,0.0,1.3248140428689931e-19,0.0,0.0,2.7755575615628914e-17,1.0000000007948886e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0031,31,593606031,3,5,4,zipf,0.5,3,0.0,500,homals,,,0.0,0.0,0.0,-2.7755575615628914e-17,7.391468196700504e-18,3.118853614730488e-34,0.0,2.7755575615628914e-17,7.391468196700504e-18,2.7755575615628914e-17,64,64,1,0.0,0.0,1.3248140428689931e-19,0.0,0.0,2.7755575615628914e-17,1.0000000007948886e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
d3_frozen,1B,S1B-0032,32,593606032,3,5,4,zipf,0.5,3,0.0,5000,label,,,0.0,0.0,0.0,0.0,3.362693457389901e-19,9.210762816855589e-34,0.0,0.0,3.3626934573899017e-19,9.210762816855589e-34,64,64,1,0.0,0.0,1.2868200956201336e-19,0.0,0.0,0.0,1.000000000772092e-09,1e-09,1,e52264e34a54280ff741f7239005aed7,,,1e-10,1,none,SUCCESS,
