simulation,scenario_id,replicate,parameter_json,selection_rule_or_encoder,metric,value,theoretical_value,mcse,tolerance,criterion_id,criterion_pass,status,seed,notes
sim2,S2-101,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,winner_instability,0.9556,,0.9556,2.8668,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1101,
sim2,S2-101,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,one_se_regret_mean,0.0,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1101,
sim2,S2-101,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,oracle_bound_ratio,0.5498807435272899,,0.5498807435272899,1.6496422305818697,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1101,
sim2,S2-102,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,oracle_optimism_mean,0.039286105673261205,0.0756339665403468,0.00023863089537447423,0.0007158926861234227,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1102,
sim2,S2-102,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,regret_mean,0.0019090000000000003,,4.168169545944164e-06,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1102,
sim2,S2-102,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,p_select_best,0.0455,,0.0455,0.1365,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1102,
sim2,S2-102,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,reporting_bias_mean,-0.00017836163905192356,,0.0003006184333095415,0.0009018552999286245,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1102,
sim2,S2-102,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,winner_instability,0.9539,,0.9539,2.8617,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1102,
sim2,S2-102,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,one_se_regret_mean,0.0012882000000000002,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1102,
sim2,S2-102,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,oracle_bound_ratio,0.5194241089062029,,0.5194241089062029,1.5582723267186087,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1102,
sim2,S2-103,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,oracle_optimism_mean,0.03740359172847563,0.0756339665403468,0.00023867255654787308,0.0007160176696436192,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1103,
sim2,S2-103,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,regret_mean,0.004673999999999999,,1.2344538823458591e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1103,
sim2,S2-103,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,p_select_best,0.0652,,0.0652,0.1956,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1103,
sim2,S2-103,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,reporting_bias_mean,0.0005632006178374082,,0.00030023863930611074,0.0009007159179183322,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1103,
sim2,S2-103,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,winner_instability,0.9348,,0.9348,2.8044,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1103,
sim2,S2-103,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,one_se_regret_mean,0.002983,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1103,
sim2,S2-103,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,oracle_bound_ratio,0.494534313607931,,0.494534313607931,1.483602940823793,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1103,
sim2,S2-104,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,oracle_optimism_mean,0.02345172426791246,0.0756339665403468,0.00024095090001822534,0.0007228527000546761,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1104,
sim2,S2-104,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,regret_mean,0.016112,,7.915157671966949e-05,0.00023745473015900846,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1104,
sim2,S2-104,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,p_select_best,0.1944,,0.1944,0.5831999999999999,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1104,
sim2,S2-104,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,reporting_bias_mean,0.00042017972726281726,,0.00030098155066143417,0.0009029446519843025,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1104,
sim2,S2-104,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,winner_instability,0.8056,,0.8056,2.4168,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1104,
sim2,S2-104,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,one_se_regret_mean,0.007081999999999999,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1104,
sim2,S2-104,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.5, ""regime"": ""best=0.02""}",panel,oracle_bound_ratio,0.31006868131664334,,0.31006868131664334,0.93020604394993,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1104,
sim2,S2-105,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,oracle_optimism_mean,0.018173190969567,0.0756339665403468,0.0002895282751284817,0.000868584825385445,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1105,
sim2,S2-105,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,regret_mean,0.0,,0.0,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1105,
sim2,S2-105,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,p_select_best,1.0,,1.0,3.0,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1105,
sim2,S2-105,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,reporting_bias_mean,-0.00023351425939218578,,0.000299246548208513,0.000897739644625539,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1105,
sim2,S2-105,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,winner_instability,0.9539,,0.9539,2.8617,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1105,
sim2,S2-105,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,one_se_regret_mean,0.0,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1105,
sim2,S2-105,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""all_equal""}",panel,oracle_bound_ratio,0.24027816867005833,,0.24027816867005833,0.720834506010175,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1105,
sim2,S2-106,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,oracle_optimism_mean,0.016800835041779576,0.0756339665403468,0.0002863530750937372,0.0008590592252812116,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1106,
sim2,S2-106,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,regret_mean,0.0018772000000000003,,4.801491584095844e-06,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1106,
sim2,S2-106,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,p_select_best,0.0614,,0.0614,0.1842,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1106,
sim2,S2-106,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,reporting_bias_mean,0.00023793958553115497,,0.0002982560585289683,0.0008947681755869048,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1106,
sim2,S2-106,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,winner_instability,0.9386,,0.9386,2.8158,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1106,
sim2,S2-106,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,one_se_regret_mean,0.0002028,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1106,
sim2,S2-106,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.002""}",panel,oracle_bound_ratio,0.2221334647683353,,0.2221334647683353,0.6664003943050059,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1106,
sim2,S2-107,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,oracle_optimism_mean,0.013734216041434622,0.0756339665403468,0.00028474101553343384,0.0008542230466003015,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1107,
sim2,S2-107,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,regret_mean,0.004461,,1.550715793415155e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1107,
sim2,S2-107,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,p_select_best,0.1078,,0.1078,0.3234,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1107,
sim2,S2-107,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,reporting_bias_mean,6.517706279731523e-05,,0.0002952993857737135,0.0008858981573211405,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1107,
sim2,S2-107,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,winner_instability,0.8922,,0.8922,2.6766,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1107,
sim2,S2-107,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,one_se_regret_mean,0.000295,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1107,
sim2,S2-107,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.005""}",panel,oracle_bound_ratio,0.1815879381931943,,0.1815879381931943,0.5447638145795829,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1107,
sim2,S2-108,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,oracle_optimism_mean,0.0035273619222100762,0.0756339665403468,0.0002962813305762607,0.0008888439917287822,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1108,
sim2,S2-108,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,regret_mean,0.0088,,9.928235340970648e-05,0.00029784706022911944,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1108,
sim2,S2-108,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,p_select_best,0.56,,0.56,1.6800000000000002,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1108,
sim2,S2-108,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,reporting_bias_mean,6.0429449642041625e-05,,0.0003036948205002833,0.0009110844615008498,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1108,
sim2,S2-108,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,winner_instability,0.43999999999999995,,0.43999999999999995,1.3199999999999998,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1108,
sim2,S2-108,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,one_se_regret_mean,3.0000000000000004e-05,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1108,
sim2,S2-108,10000,"{""K"": 24, ""sigma"": 0.03, ""rho"": 0.9, ""regime"": ""best=0.02""}",panel,oracle_bound_ratio,0.04663727269054984,,0.04663727269054984,0.1399118180716495,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1108,
sim2,S2-109,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,oracle_optimism_mean,0.011944571122457724,0.014623040243082242,2.2398505152593178e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1109,
sim2,S2-109,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,regret_mean,0.0,,0.0,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1109,
sim2,S2-109,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,p_select_best,1.0,,1.0,3.0,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1109,
sim2,S2-109,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,reporting_bias_mean,2.5600966681803367e-05,,4.990134611167545e-05,0.00014970403833502636,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1109,
sim2,S2-109,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,winner_instability,0.984,,0.984,2.952,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1109,
sim2,S2-109,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,one_se_regret_mean,0.0,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1109,
sim2,S2-109,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""all_equal""}",panel,oracle_bound_ratio,0.8168322677022223,,0.8168322677022223,2.4504968031066667,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1109,
sim2,S2-110,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,oracle_optimism_mean,0.009972136106410352,0.014623040243082242,2.2377379792522063e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1110,
sim2,S2-110,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,regret_mean,0.0019298000000000002,,3.6808356191339906e-06,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1110,
sim2,S2-110,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,p_select_best,0.0351,,0.0351,0.1053,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1110,
sim2,S2-110,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,reporting_bias_mean,6.192332312818388e-06,,4.998487152551209e-05,0.00014995461457653628,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1110,
sim2,S2-110,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,winner_instability,0.9649,,0.9649,2.8947,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1110,
sim2,S2-110,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,one_se_regret_mean,0.0016309999999999999,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1110,
sim2,S2-110,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.002""}",panel,oracle_bound_ratio,0.6819468414666982,,0.6819468414666982,2.0458405244000946,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1110,
sim2,S2-111,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,oracle_optimism_mean,0.007189876450834403,0.014623040243082242,2.316087025613211e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1111,
sim2,S2-111,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,regret_mean,0.004488,,1.5159438672262432e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1111,
sim2,S2-111,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,p_select_best,0.1024,,0.1024,0.30720000000000003,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1111,
sim2,S2-111,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,reporting_bias_mean,6.425865090656226e-05,,5.0075936152080976e-05,0.00015022780845624293,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1111,
sim2,S2-111,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,winner_instability,0.8976,,0.8976,2.6928,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1111,
sim2,S2-111,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,one_se_regret_mean,0.0031590000000000003,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1111,
sim2,S2-111,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.005""}",panel,oracle_bound_ratio,0.49168136935380014,,0.49168136935380014,1.4750441080614003,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1111,
sim2,S2-112,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,oracle_optimism_mean,0.00017550101586924675,0.014623040243082242,4.7161189404448225e-05,0.00014148356821334468,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1112,
sim2,S2-112,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,regret_mean,0.0014100000000000002,,5.120011860547318e-05,0.00015360035581641953,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1112,
sim2,S2-112,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,p_select_best,0.9295,,0.9295,2.7885,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1112,
sim2,S2-112,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,reporting_bias_mean,1.4717447490116068e-05,,4.965125682730531e-05,0.00014895377048191593,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1112,
sim2,S2-112,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,winner_instability,0.07050000000000001,,0.07050000000000001,0.21150000000000002,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1112,
sim2,S2-112,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,one_se_regret_mean,0.00018999999999999998,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1112,
sim2,S2-112,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.0, ""regime"": ""best=0.02""}",panel,oracle_bound_ratio,0.012001677691632658,,0.012001677691632658,0.036005033074897975,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1112,
sim2,S2-113,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,oracle_optimism_mean,0.008461826308436475,0.014623040243082242,3.8705425752280595e-05,0.00011611627725684179,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1113,
sim2,S2-113,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,regret_mean,0.0,,0.0,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1113,
sim2,S2-113,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,p_select_best,1.0,,1.0,3.0,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1113,
sim2,S2-113,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,reporting_bias_mean,-7.032919527284619e-05,,5.012694409611555e-05,0.00015038083228834665,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1113,
sim2,S2-113,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,winner_instability,0.9834,,0.9834,2.9502,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1113,
sim2,S2-113,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,one_se_regret_mean,0.0,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1113,
sim2,S2-113,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""all_equal""}",panel,oracle_bound_ratio,0.5786639554958164,,0.5786639554958164,1.7359918664874492,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1113,
sim2,S2-114,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,oracle_optimism_mean,0.00650814227138024,0.014623040243082242,3.8787676073615555e-05,0.00011636302822084666,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1114,
sim2,S2-114,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,regret_mean,0.0019022000000000006,,4.313395012939781e-06,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1114,
sim2,S2-114,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,p_select_best,0.0489,,0.0489,0.1467,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1114,
sim2,S2-114,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,reporting_bias_mean,-7.458774864074508e-05,,4.9739358739848814e-05,0.00014921807621954644,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1114,
sim2,S2-114,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,winner_instability,0.9511000000000001,,0.9511000000000001,2.8533,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1114,
sim2,S2-114,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,one_se_regret_mean,0.0012702,,,,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1114,
sim2,S2-114,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.002""}",panel,oracle_bound_ratio,0.4450608193093815,,0.4450608193093815,1.3351824579281446,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1114,
sim2,S2-115,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,oracle_optimism_mean,0.003825974299934792,0.014623040243082242,3.888497093290824e-05,0.00011665491279872472,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1115,
sim2,S2-115,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,regret_mean,0.004106,,1.9160196014423527e-05,0.0001,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1115,
sim2,S2-115,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,p_select_best,0.1788,,0.1788,0.5364,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1115,
sim2,S2-115,10000,"{""K"": 72, ""sigma"": 0.005, ""rho"": 0.5, ""regime"": ""best=0.005""}",panel,reporting_bias_mean,-6.984415793354701e-05,,4.9647512622533e-05,0.00014894253786759898,C1_honest_unbiased;C2_oracle_within_bound;C3_regret_within_bound,True,SUCCESS,1115,
